Additional Surge,Base Capacity,Count Booking,Count Quotation,Date,Forecast-Act.,M-000,M-010,M-020,M-030,M-040,M-050,M-060,M-070,M-080,M-090,M-100,M-120,M-140,M-170,M-200,M-250,M-300,Manual Count Booking,Manual Count Quotation,Total DP,Total SP,Weekday,Yield
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-13,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sun,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-14,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Mon,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-15,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Tue,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-16,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Wed,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-17,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Thu,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-18,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Fri,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-19,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Sat,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-20,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sun,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-21,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Mon,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-22,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Tue,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-23,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Wed,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-24,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Thu,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-25,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Fri,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-26,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sat,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-27,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sun,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-28,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Mon,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-29,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Tue,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-30,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Wed,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-01-31,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Thu,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-01,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Fri,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-02,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sat,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-03,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sun,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-04,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Mon,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-05,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Tue,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-06,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Wed,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-07,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Thu,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-08,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Fri,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-09,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Sat,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-10,3,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,Sun,0.0% Drop
1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2019-02-11,2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2,2.2,2.4,2.7,3,3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,Mon,0.0% Drop
